file; total_energy;total_F;total_SFM; speech;
file NPARK-6-pch03.wav ;393.365.171.214.099;30.473.808.749.999.900;-0.4411994234325789; no; 
file NPARK-6-pch04.wav ;4.243.851.188.662.660;30.203.774.999.999.900;-0.3446230473313628; no; 
file NPARK-6-pch05.wav ;4.690.337.787.263.060;30.203.774.999.999.900;-0.4850495950129645; no; 
file NPARK-6-pch06.wav ;4.095.316.206.536.570;35.644.455;-0.46824413124428593; no; 
file NPARK-6-pch07.wav ;39.911.326.717.440.300;35.644.455;-0.41491174546528503; no; 
file NPARK-6-pch08.wav ;426.869.714.238.233;35.644.455;-0.531104759337786; no; 
file NPARK-6-pch09.wav ;4.064.400.978.012.260;30.203.774.999.999.900;-0.4236189603390581; no; 
file NPARK-6-pch10.wav ;42.696.970.469.841.300;3.849.481.125;-0.323674699807495; no; 
file NPARK-7-ch11.wav ;45.369.240.176.304.000;13.864.021.541.666.600;-0.2628167580875765; no; 
file NPARK-7-ch12.wav ;4.460.560.867.254.160;13.856.020.375;-0.31136324582874486; no; 
file NPARK-7-ch13.wav ;39.408.075.354.634.600;30.734.481.458.333.300;-0.35748521018240736; no; 
file NPARK-7-ch14.wav ;3.781.889.707.829.240;30.004.375;-0.28492510564422613; no; 
file NPARK-7-ch15.wav ;37.310.634.727.990.500;30.734.481.458.333.300;-0.2621612488815911; no; 
file NPARK-7-ch16.wav ;38.351.206.995.682.100;13.856.020.375;-0.3026516900481634; no; 
file NPARK-7-pch01.wav ;4.274.126.776.491.440;3.042.443.625;-0.23225641571206504; no; 
file NPARK-7-pch02.wav ;43.941.381.535.129.100;13.787.010.312.500.000;-0.26937953627079986; no; 
file NPARK-7-pch03.wav ;41.789.287.011.472.500;30.564.456.666.666.600;-0.334188048974126; no; 
file NPARK-7-pch04.wav ;4.384.577.397.118.100;13.613.985.083.333.300;-0.22184463851807243; no; 
file NPARK-7-pch05.wav ;4.906.198.848.455.940;30.564.456.666.666.600;-0.4042651038058242; no; 
file NPARK-7-pch06.wav ;391.407.709.939.835;30.734.481.458.333.300;-0.36966594319557633; no; 
file NPARK-7-pch07.wav ;45.096.592.021.772.900;30.564.456.666.666.600;-0.28078448437800313; no; 
file NPARK-7-pch08.wav ;4.197.755.240.076.380;13.615.985.375;-0.3348137751150704; no; 
file NPARK-7-pch09.wav ;47.252.632.383.994.400;30.004.375;-0.3571183098588138; no; 
file NPARK-7-pch10.wav ;4.175.177.530.367.000;13.891.025.479.166.600;-0.21749861515911048; no; 
file NPARK-8-ch11.wav ;4.076.513.257.097.190;31.715.285;-0.42493829059161975; no; 
file NPARK-8-ch12.wav ;3.876.780.208.036.300;30.075.011.666.666.600;-0.5263893909204718; no; 
file NPARK-8-ch13.wav ;4.125.456.939.355.940;30.115.018.333.333.300;-0.5020524740888993; no; 
file NPARK-8-ch14.wav ;4.201.870.604.915.280;30.115.018.333.333.300;-0.43977823035081925; no; 
file NPARK-8-ch15.wav ;3.997.188.866.721.670;30.075.011.666.666.600;-0.38182141616401827; no; 
file NPARK-8-ch16.wav ;3.819.069.562.663.630;30.075.011.666.666.600;-0.4412984869283404; no; 
file NPARK-8-pch01.wav ;4.033.161.442.256.060;31.415.235;-0.3935424510142983; no; 
file NPARK-8-pch02.wav ;4.070.874.366.047.910;30.455.075;-0.5100895047913341; no; 
file NPARK-8-pch03.wav ;4.150.554.102.834.390;3.024.504;-0.6201760198396364; no; 
file NPARK-8-pch04.wav ;3.917.670.524.933.260;3.043.507.166.666.660;-0.5621250719439084; no; 
file NPARK-8-pch05.wav ;4.283.972.112.748.570;3.070.511.666.666.660;-0.5508587733230198; no; 
file NPARK-8-pch06.wav ;4.068.863.789.838.510;3.070.511.666.666.660;-0.6335307656614706; no; 
file NPARK-8-pch07.wav ;40.144.463.939.442.400;30.445.073.333.333.300;-0.5472653509058606; no; 
file NPARK-8-pch08.wav ;39.537.102.456.719.500;3.043.507.166.666.660;-0.6500277255561524; no; 
file NPARK-8-pch09.wav ;4.174.653.287.856.800;3.242.540.333.333.330;-0.40388995798504224; no; 
file NPARK-8-pch10.wav ;3.936.788.105.500.250;3.242.540.333.333.330;-0.30261418116825617; no; 
file NPARK-9-ch11.wav ;37.014.295.877.870.600;32.656.121.874.999.900;-0.35433591479933646; no; 
file NPARK-9-ch12.wav ;35.000.464.430.428.100;30.005.625;-0.39323583353601776; no; 
file NPARK-9-ch13.wav ;39.211.113.324.381.700;31.155.840.624.999.900;-0.5050722024583665; no; 
file NPARK-9-ch14.wav ;41.390.699.653.559.000;342.064.125;-0.43500716643823284; no; 
file NPARK-9-ch15.wav ;3.624.949.778.443.010;30.005.625;-0.34965993047870403; no; 
file NPARK-9-ch16.wav ;3.488.461.677.741.090;30.005.625;-0.38154523346584257; no; 
file NPARK-9-pch01.wav ;374.916.790.309.392;30.245.669.999.999.900;-0.31312290306437784; no; 
file NPARK-9-pch02.wav ;3.897.946.539.661.550;30.085.639.999.999.900;-0.3115323238502596; no; 
file NPARK-9-pch03.wav ;3.937.298.569.466.990;30.085.639.999.999.900;-0.3989030205424442; no; 
file NPARK-9-pch04.wav ;3.508.779.394.819.280;33.326.247.499.999.900;-0.2591314812194591; no; 
file NPARK-9-pch05.wav ;39.959.687.406.035.500;30.245.669.999.999.900;-0.5191221903952167; no; 
file NPARK-9-pch06.wav ;38.405.253.561.125.100;3.062.574.125;-0.4796977519795087; no; 
file NPARK-9-pch07.wav ;35.851.487.202.611.200;342.064.125;-0.35714877066818934; no; 
file NPARK-9-pch08.wav ;3.582.303.896.345.700;30.005.625;-0.40356266229753246; no; 
file NPARK-9-pch09.wav ;3.943.774.417.260.610;31.255.859.374.999.900;-0.4583629040406461; no; 
file NPARK-9-pch10.wav ;3.846.896.204.070.640;3.062.574.125;-0.32167515404814984; no; 
file a0001 10.wav ;42.744.655.713.185.300;4.093.333.333.333.330;-714.234.363.824.963; yes; 
file a0001 14.wav ;59.369.882.506.548.700;30.570.212.765.957.400;-1.679.994.038.468.660; yes; 
file a0001 15.wav ;4.934.407.978.653.790;31.090.000.000.000.000;-4.862.806.862.090.840; yes; 
file a0001 16.wav ;6.955.814.033.505.800;3.500.952.380.952.380;-3.111.487.985.757.660; yes; 
file a0001 17.wav ;41.306.078.332.747.100;30.431.547.619.047.600;-16.419.402.579.520.800; yes; 
file a0001 3.wav ;324.976.533.123.384;300;-2.074.894.500.339.760; yes; 
file a0001 4.wav ;5.712.971.620.451.530;338.48;-3.448.216.869.318.330; yes; 
file a0001 5.wav ;45.670.107.245.491.200;3.256.585.365.853.650;-2.075.514.097.406.140; yes; 
file a0001 7.wav ;562.969.418.854.809;3.012.093.023.255.810;-0.15712558064516885; yes; 
file a0001.wav ;44.480.772.814.996.400;438;-4.820.680.884.717.970; yes; 
file a0002 14.wav ;45.738.874.158.001.300;3.101.395.348.837.200;-66.932.567.533.712.900; yes; 
file a0002 18.wav ;58.066.318.130.301.200;3.100.869.565.217.390;-2.001.122.867.203.470; yes; 
file a0002 19.wav ;51.836.944.761.013.700;3.006.027.397.260.270;-3.568.375.115.990.070; yes; 
file a0002 21.wav ;57.040.806.397.169.000;30.809.302.325.581.300;-1.317.496.640.987.840; yes; 
file a0002 3.wav ;43.465.489.219.076.100;8.550.909.090.909.090;-51.845.524.570.554.400; yes; 
file a0002 4.wav ;695.070.080.643.952;3.500.952.380.952.380;-28.151.175.504.252.100; yes; 
file a0002 5.wav ;3.446.118.479.597.520;3.831.304.347.826.080;-2.794.293.270.407.480; yes; 
file a0002 6.wav ;5.906.241.622.681.470;3.709.268.292.682.920;-32.242.917.819.459.100; yes; 
file a0003 15.wav ;5.831.071.361.137.150;30.285.714.285.714.200;-17.629.055.287.157.800; yes; 
file a0003 17.wav ;6.965.168.215.093.120;3.498.536.585.365.850;-2.579.016.166.525.220; yes; 
file a0003 18.wav ;40.429.378.932.831.000;30.670.166.015.625;-17.638.966.243.784.700; yes; 
file a0003 19.wav ;5.880.648.052.682.410;3.013.333.333.333.330;-15.573.612.749.532.800; yes; 
file a0003 2.wav ;4.302.845.482.092.510;4.749.268.292.682.920;-3.870.085.212.237.100; yes; 
file a0003 20.wav ;37.512.226.402.567.900;3.114.146.341.463.410;-26.393.571.168.160.700; yes; 
file a0003 3.wav ;34.716.338.889.077;300;-25.587.807.903.466.600; yes; 
file a0004 19.wav ;5.765.981.482.183.750;3.086.829.268.292.680;-1.547.063.398.316.620; yes; 
file a0004 3.wav ;3.642.898.908.442.390;4.911.219.512.195.120;-2.689.745.038.825.480; yes; 
file a0005 12.wav ;52.187.007.549.804.300;3.204.345.703.125;-38.253.062.752.068.800; yes; 
file a0006 14.wav ;6.010.074.076.550.860;3.041.818.181.818.180;-4.968.234.603.179.150; yes; 
file a0006 16.wav ;5.909.322.278.294.070;4.412.727.272.727.270;-2.164.146.638.899.180; yes; 
file a0007 12.wav ;53.842.497.703.689.700;30.237.802.782.857.300;-33.539.669.255.735.200; yes; 
file a0007 17.wav ;5.789.761.836.868.000;42.133.333.333.333.300;-4.059.615.923.522.630; yes; 
file a0007 19.wav ;5.973.491.084.098.150;3.664.390.243.902.430;-1.426.051.846.466.500; yes; 
file a0007 2.wav ;341.501.961.123.264;300;-26.020.110.096.964.500; yes; 
file a0007 20.wav ;3.481.331.017.542.370;3.494.634.146.341.460;-27.554.814.010.436.200; yes; 
file a0007 3.wav ;3.686.210.305.003.260;3.015.652.173.913.040;-2.037.275.809.671.090; yes; 
file a0008 2.wav ;306.209.680.017.715;30.026.666.666.666.600;-3.022.835.122.827.950; yes; 
file a0008 3.wav ;35.153.929.347.468.400;3.535.609.756.097.560;-21.891.647.371.656.100; yes; 
file a0008.wav ;4.633.205.357.494.270;6.081.904.761.904.760;-33.037.679.690.811.100; yes; 
file a0009.wav ;37.490.283.454.995.500;3.019.574.468.085.100;-20.166.194.496.129.900; yes; 
file a0010 12.wav ;5.807.316.975.331.040;3.097.391.304.347.820;-13.023.976.008.840.500; yes; 
file a0010 14.wav ;6.177.631.144.892.440;3.013.333.333.333.330;-5.224.640.307.733.770; yes; 
file a0010 15.wav ;4.600.522.274.007.400;3.024.347.826.086.950;-13.615.495.881.676.700; yes; 
file a0010 16.wav ;5.991.302.789.291.660;3.041.951.219.512.190;-13.449.013.794.355.800; yes; 
file a0010 2.wav ;3.968.879.307.318.290;3.156.363.636.363.630;-17.030.446.955.979.300; yes; 
file a0010 9.wav ;54.724.318.291.440.800;3.143.271.169.354.830;-3.850.715.342.893.400; yes; 
file a0010.wav ;58.802.235.171.849.800;46.306.818.181.818.100;-3.188.114.774.096.260; yes; 
file a0011 12.wav ;4.484.132.823.961.240;3.038.181.818.181.810;-3.194.058.521.259.350; yes; 
file a0011 13.wav ;58.859.384.845.015.800;3.162.926.829.268.290;-34.627.691.251.408.500; yes; 
file a0011 2.wav ;3.885.917.744.159.280;3.236.363.636.363.630;-4.201.777.490.074.440; yes; 
file a0011 3.wav ;51.727.956.080.528.500;3.256.888.888.888.880;-5.055.033.981.458.780; yes; 
file a0011.wav ;59.964.242.548.504.000;3.035.714.285.714.280;-4.269.822.074.805.930; yes; 
file a0012 10.wav ;5.814.914.191.656.670;40.704.761.904.761.900;-15.043.155.708.212.400; yes; 
file a0012 11.wav ;6.050.413.327.649.620;34.273.777.777.777.700;-0.5193241646495113; yes; 
file a0012 2.wav ;5.005.971.338.964.150;33.890.909.090.909.000;-34.454.529.620.484.300; yes; 
file a0012 3.wav ;408.286.127.923.619;3.342.857.142.857.140;-2.128.914.863.492.410; yes; 
file a0012.wav ;5.771.768.325.084.580;45.720.880.681.818.100;-30.915.011.327.358.700; yes; 
file a0013 11.wav ;6.615.936.855.268.280;333.5;-5.335.394.902.956.000; yes; 
file a0013 14.wav ;53.892.580.569.677.800;30.212.765.957.446.800;-0.9679912655930287; yes; 
file a0013 6.wav ;5.321.069.745.072.920;3.012.852.822.580.640;-33.698.777.085.931.000; yes; 
file a0013 7.wav ;5.451.814.892.418.960;3.464.888.888.888.880;-2.447.440.721.176.080; yes; 
file a0014 13.wav ;579.607.451.786.096;3.303.414.634.146.340;-16.456.370.556.952.400; yes; 
file a0014 14.wav ;59.931.770.443.176.800;11.142.608.695.652.100;-0.5161049735577344; yes; 
file a0014 16.wav ;4.396.464.214.894.260;303.219.512.195.122;-17.980.372.807.459.200; yes; 
file a0014 2.wav ;5.897.634.658.249.090;30.431.547.619.047.600;-4.111.631.066.295.970; yes; 
file a0014 3.wav ;5.021.625.456.474.440;660.5;-3.629.674.218.213.630; yes; 
file a0014.wav ;61.192.923.951.498.700;308;-4.460.378.964.719.470; yes; 
file a0015 17.wav ;40.845.570.150.801.700;3.371.707.317.073.170;-17.298.239.464.733.100; yes; 
file a0015 3.wav ;5.611.380.406.468.070;30.417.021.276.595.700;-3.092.947.668.704.160; yes; 
file a0016 10.wav ;5.474.971.275.125.850;34.893.889.925.373.100;-3.301.047.906.224.890; yes; 
file a0016 11.wav ;5.326.676.679.672.520;42.364.444.444.444.400;-21.899.851.968.000.500; yes; 
file a0016 14.wav ;6.178.351.868.138.190;51.106.976.744.186.000;-0.7517596011513636; yes; 
file a0016 16.wav ;4.632.998.382.085.930;3.151.780.821.917.800;-2.296.248.880.216.210; yes; 
file a0016 3.wav ;5.669.034.959.765.250;38.257.142.857.142.800;-31.976.945.267.774.900; yes; 
file a0016 6.wav ;58.967.215.220.920.300;30.127.659.574.468.000;-28.342.129.838.060.500; yes; 
file a0016 7.wav ;427.683.080.796.754;34.838.095.238.095.200;-26.545.619.556.548.700; yes; 
file a0017 10.wav ;5.930.515.906.313.520;5.233.170.731.707.310;-12.870.539.945.095.000; yes; 
file a0017 13.wav ;6.523.443.783.688.150;31.182.978.723.404.200;-467.328.809.721.488; yes; 
file a0017 14.wav ;5.007.429.712.811.270;3.569.066.666.666.660;-25.246.441.200.699.000; yes; 
file a0017 2.wav ;6.135.860.699.485.710;3.147.317.073.170.730;-31.624.687.105.110.500; yes; 
file a0017 9.wav ;5.848.128.147.747.650;35.636.526.639.344.200;-3.499.074.910.990.900; yes; 
file a0019 11.wav ;6.019.574.725.658.990;36.835.555.555.555.500;-19.907.457.254.971.400; yes; 
file a0019 13.wav ;5.948.188.922.355.540;36.166.666.666.666.600;-0.6336289684691048; yes; 
file a0019 14.wav ;6.667.976.183.249.660;38.838.095.238.095.200;-613.280.447.938.718; yes; 
file a0019 15.wav ;480.753.597.773.043;3.096.986.301.369.860;-3.875.097.814.239.380; yes; 
file a0019 16.wav ;4.357.203.523.880.300;3.220.108.695.652.170;-0.9419963511280472; yes; 
file a0019 17.wav ;55.696.266.852.554.700;40.854.545.454.545.400;-16.607.200.090.108.200; yes; 
file a0019 2.wav ;6.129.882.490.812.740;38.472.727.272.727.200;-37.236.424.462.818.800; yes; 
file a0019 5.wav ;6.059.539.494.740.230;3.428.292.682.926.820;-3.850.137.938.982.080; yes; 
file a0019 7.wav ;4.531.263.547.195.660;37.941.522.168.502.400;-32.529.348.654.845.600; yes; 
file a0019.wav ;5.904.241.078.091.680;3.259.171.195.652.170;-3.975.750.635.351.230; yes; 
file a0020 11.wav ;60.862.156.905.213.000;5.544.888.888.888.880;-0.6010558436415914; yes; 
file a0020 15.wav ;5.583.751.061.872.390;30.995.348.837.209.300;-130.282.701.584.806; yes; 
file a0020 3.wav ;6.037.407.785.859.250;3.034.666.666.666.660;-2.779.220.883.367.550; yes; 
file a0020.wav ;58.522.632.807.893.200;36.997.849.462.365.500;-369.972.007.004.877; yes; 
file a0021 2.wav ;5.601.127.013.248.460;3.044.938.271.604.930;-39.251.294.728.650.300; yes; 
file a0022 2.wav ;590.843.067.541.612;319.929.203.539.823;-39.624.273.196.447.400; yes; 
file a0022 3.wav ;6.224.628.238.302.470;30.152.529.761.904.700;-4.286.203.484.223.310; yes; 
file a0022 4.wav ;60.471.691.825.499.800;33.446.808.510.638.200;-3.756.012.094.864.810; yes; 
file a0022 5.wav ;49.817.933.410.014.100;3.098.536.585.365.850;-4.348.542.324.653.800; yes; 
file a0022 6.wav ;4.948.797.027.487.540;3.785.935.678.334.800;-421.929.654.727.124; yes; 
file a0022 7.wav ;6.226.751.954.397.470;334.656.762.295.082;-4.656.825.953.125.200; yes; 
file a0022 9.wav ;49.513.309.475.301;3.247.630.635.245.900;-15.484.364.405.534.300; yes; 
file a0023 10.wav ;55.227.260.905.771.400;3.491.868.131.868.130;-5.721.860.335.480.460; yes; 
file a0023 5.wav ;43.710.512.701.152.300;41.097.986.635.867.400;-26.975.620.306.410.100; yes; 
file a0023 6.wav ;61.564.496.564.929.900;3.032.451.923.076.920;-37.223.189.295.660.500; yes; 
file a0023 7.wav ;492.734.560.693.148;30.145.454.545.454.500;-17.054.126.018.177.200; yes; 
file a0023 8.wav ;5.116.343.696.338.220;31.846.374.045.801.500;-0.8140672847681453; yes; 
file a0023 9.wav ;54.622.405.178.019.400;30.262.818.861.118.200;-0.83100294233394; yes; 
file a0023.wav ;6.022.304.583.310.470;40.910.344.827.586.200;-32.394.596.709.232.700; yes; 
file a0024 10.wav ;498.866.478.594.374;30.281.232.395.892.000;-0.8874000382706497; yes; 
file a0024 11.wav ;5.677.703.181.001.580;421.5;-0.38807376698935364; yes; 
file a0024 3.wav ;52.483.334.078.297.200;3.083.636.363.636.360;-22.266.985.162.941.300; yes; 
file a0024 4.wav ;5.640.896.333.023.530;30.273.333.333.333.300;-34.181.037.355.721.200; yes; 
file a0024 9.wav ;5.008.282.735.328.050;3.080.658.783.783.780;-0.9270581390271593; yes; 
file a0025 8.wav ;5.455.465.197.993.390;30.362.790.697.674.400;-0.5915699955733283; yes; 
file a0026 14.wav ;4.376.467.991.770.190;30.910.604.508.196.700;-0.30587055810805613; yes; 
file a0027 10.wav ;49.442.598.472.042.200;3.142.930.327.868.850;-10.144.057.429.934.800; yes; 
file a0027 11.wav ;5.909.040.576.862.390;3.131.162.790.697.670;-0.04793836134445958; yes; 
file a0027 13.wav ;48.337.054.603.590.000;360;-3.194.716.978.397.710; yes; 
file a0027 14.wav ;4.297.428.826.598.660;35.795.348.837.209.300;-0.41499989032444484; yes; 
file a0027 17.wav ;6.417.360.133.041.860;4.353.777.777.777.770;-1.736.531.816.975.960; yes; 
file a0029 16.wav ;42.745.945.211.114.500;3.767.804.878.048.780;-0.28689175908932385; yes; 
file a0029 3.wav ;33.543.148.830.918.200;31.420.898.437.500.000;-4.870.138.977.928.350; yes; 
file a0029.wav ;502.889.064.111.898;41.371.428.571.428.500;-2.262.932.921.440.950; yes; 
file a0030 2.wav ;30.181.042.198.622.100;35.892.857.142.857.100;-4.217.881.109.986.300; yes; 
file a0031 14.wav ;6.072.638.758.284.300;3.342.823.093.220.330;-3.481.651.620.025.660; yes; 
file a0031 17.wav ;4.707.583.988.341.100;33.831.111.111.111.100;-6.520.752.187.500.340; yes; 
file a0031 18.wav ;48.221.637.732.335.600;3.273.333.333.333.330;-226.453.736.931.919; yes; 
file a0031 21.wav ;5.100.644.818.986.600;3.537.142.857.142.850;-33.451.109.708.062.600; yes; 
file a0031 22.wav ;51.780.141.708.291.300;30.010.190.217.391.300;-18.942.245.980.627.400; yes; 
file a0032 15.wav ;6.144.127.261.325.870;3.328.333.333.333.330;-2.196.205.647.493.870; yes; 
file a0032 17.wav ;6.059.880.623.690.860;36.454.545.454.545.400;-0.31602264238851646; yes; 
file a0032 2.wav ;5.132.774.482.755.910;36.745.454.545.454.500;-10.611.219.874.750.300; yes; 
file a0032 25.wav ;59.020.268.644.884.800;3.017.391.304.347.820;-0.698552090743452; yes; 
file a0032 26.wav ;5.997.479.322.066.990;3.064.164.959.016.390;-12.794.027.398.499.000; yes; 
file a0032 5.wav ;3.244.271.705.590.090;3.129.714.439.655.170;-36.859.046.151.787.200; yes; 
file a0033 12.wav ;56.557.821.649.274.500;3.716.190.476.190.470;-3.679.955.924.717.830; yes; 
file a0033 14.wav ;6.133.466.431.394.930;4.017.560.975.609.750;-1.136.424.393.454.290; yes; 
file a0033 16.wav ;6.000.775.217.819.230;46.716.666.666.666.600;-4.231.664.285.536.550; yes; 
file a0033 18.wav ;5.620.705.987.388.670;352;-0.17682201543018158; yes; 
file a0033 2.wav ;31.971.670.588.284.100;4.201.540.646.853.140;-435.410.484.103.808; yes; 
file a0033 21.wav ;4.736.510.503.335.310;3.926.808.510.638.290;-45.116.602.121.706.300; yes; 
file a0033 23.wav ;5.563.140.470.512.660;46.790.697.674.418.600;-378.756.975.914.849; yes; 
file a0033 24.wav ;5.941.094.764.482.090;3.626.666.666.666.660;-22.482.883.836.709.800; yes; 
file a0033 3.wav ;5.178.754.642.041.730;30.212.765.957.446.800;-24.462.444.972.934.700; yes; 
file a0033 4.wav ;6.001.193.056.971.990;30.519.701.086.956.500;-2.318.426.799.261.050; yes; 
file a0033 9.wav ;5.267.363.246.009.410;35.015.776.481.405.800;-25.300.749.338.534.200; yes; 
file a0033.wav ;493.450.477.421.283;3.283.333.333.333.330;-27.697.416.643.612.900; yes; 
file a0034 10.wav ;5.430.570.196.564.770;35.840.000.000.000.000;-2.557.021.315.697.290; yes; 
file a0034 14.wav ;6.317.004.549.671.810;4.182.608.695.652.170;-3.036.127.675.983.810; yes; 
file a0034 18.wav ;4.747.965.606.326.150;6.083.555.555.555.550;-32.492.180.774.144.300; yes; 
file a0034 19.wav ;4.321.964.857.938.460;3.891.238.095.238.090;-0.43098790989150465; yes; 
file a0034 2.wav ;3.230.219.613.860.030;47.486.863.938.053.000;-41.832.155.691.677.000; yes; 
file a0035 10.wav ;5.550.873.199.924.230;37.252.173.913.043.400;-3.147.159.513.028.200; yes; 
file a0035 14.wav ;5.325.220.387.843.760;5.482.926.829.268.290;-61.725.357.353.655.500; yes; 
file a0035 15.wav ;59.922.232.948.955.700;4.662.857.142.857.140;-3.312.242.672.756.530; yes; 
file a0035 19.wav ;4.670.420.737.127.970;3.577.391.304.347.820;-43.283.170.448.562.300; yes; 
file a0035 2.wav ;30.451.658.776.948.600;31.466.090.425.531.900;-3.891.680.940.071.420; yes; 
file a0035 24.wav ;59.191.807.921.229.400;31.472.340.425.531.900;-1.564.595.711.679.450; yes; 
file a0035 5.wav ;60.033.336.007.133.700;3.149.268.292.682.920;-24.427.775.820.077.300; yes; 
file a0036 14.wav ;5.775.288.096.520.810;4.081.730.769.230.760;-2.199.893.939.951.820; yes; 
file a0036 19.wav ;5.119.537.256.647.030;304.390.243.902.439;-1.758.672.549.787.810; yes; 
file a0036.wav ;432.799.206.069.069;3.188.837.209.302.320;-4.464.117.847.679.440; yes; 
file a0037 17.wav ;5.397.230.006.096.570;3.419.130.434.782.600;-2.245.383.161.222.090; yes; 
file a0037 2.wav ;31.492.084.173.973;3.505.522.629.310.340;-4.969.026.209.159.050; yes; 
file a0037.wav ;4.489.941.277.348.470;34.684.444.444.444.400;-4.898.976.420.243.990; yes; 
file a0038 16.wav ;49.279.225.980.753.700;6.919.148.936.170.210;-2.702.777.816.860.260; yes; 
file a0038.wav ;42.887.706.650.850.900;30.019.047.619.047.600;-31.304.524.764.907.100; yes; 
file a0039 11.wav ;532.490.956.836.927;33.940.425.531.914.800;-3.322.341.837.909.320; yes; 
file a0039 15.wav ;698.051.931.998.486;3.020.869.565.217.390;-10.690.537.216.829.100; yes; 
file a0040 11.wav ;5.398.632.734.108.650;4.200.851.063.829.780;-2.849.138.833.760.710; yes; 
file a0040 14.wav ;687.285.784.362.383;3.114.782.608.695.650;-0.7463069840787346; yes; 
file a0041 10.wav ;5.271.626.926.817.410;3.343.333.333.333.330;-33.623.520.358.639.900; yes; 
file a0041 13.wav ;6.963.073.044.682.210;30.090.909.090.909.000;-0.9385130315799786; yes; 
file a0042 12.wav ;6.844.457.822.129.950;3.008.333.333.333.330;-0.4667256212742931; yes; 
file a0042 8.wav ;53.835.655.793.133.400;30.854.545.454.545.400;-23.876.620.936.991.000; yes; 
file a0043 12.wav ;5.987.554.179.305.950;3.300.869.565.217.390;-22.807.320.329.069.400; yes; 
file a0043 13.wav ;5.929.912.119.690.940;328;-0.9599514918448977; yes; 
file a0043 2.wav ;44.620.520.711.040.500;3.028.085.106.382.970;-18.334.702.203.547.600; yes; 
file a0043 3.wav ;52.269.873.112.238.400;3.023.255.813.953.480;-36.227.220.939.834.800; yes; 
file a0045 10.wav ;5.600.868.772.662.540;37.366.666.666.666.600;-25.021.961.660.040.500; yes; 
file a0046 12.wav ;6.028.970.682.736.620;30.490.909.090.909.000;-14.934.881.396.178.000; yes; 
file a0047 10.wav ;47.387.640.539.388.600;6.892.444.444.444.440;-6.359.776.555.230.800; yes; 
file a0047 13.wav ;5.862.644.152.599.080;3.267.826.086.956.520;-33.983.645.265.486.200; yes; 
file a0047 14.wav ;584.840.315.764.536;47.485.714.285.714.200;-1.170.658.417.889.490; yes; 
file a0047 15.wav ;4.249.518.244.722.390;3.252.727.272.727.270;-22.726.800.968.900.400; yes; 
file a0048 10.wav ;3.961.941.243.641.990;45.326.829.268.292.600;-2.995.229.175.804.110; yes; 
file a0048 11.wav ;54.638.322.187.905.100;37.654.545.454.545.400;-19.264.559.121.033.600; yes; 
file a0048 7.wav ;5.109.075.391.653.340;3.278.333.333.333.330;-3.379.989.169.691.040; yes; 
file a0049 7.wav ;4.137.268.115.849.900;3.389.767.441.860.460;-19.144.424.217.799.100; yes; 
file a0049 8.wav ;5.658.075.363.674.860;3.459.512.195.121.950;-14.936.473.306.245.300; yes; 
file a0050 11.wav ;5.755.376.233.175.340;3.000.888.888.888.880;-27.430.206.544.373.600; yes; 
file a0050 12.wav ;5.997.732.946.089.190;31.930.434.782.608.600;-15.508.401.902.355.200; yes; 
file a0050 13.wav ;4.263.327.348.594.350;30.323.809.523.809.500;-23.253.970.385.783.700; yes; 
file a0050 2.wav ;5.707.066.521.807.420;310.567.936.736.161;-5.683.845.356.782.300; yes; 
file a0050 3.wav ;54.146.110.725.585.700;30.654.545.454.545.400;-22.307.342.165.617.400; yes; 
file a0050 5.wav ;4.889.985.638.339.930;303.5;-0.6309282210310254; yes; 
file a0050 7.wav ;484.946.034.203.067;3.843.478.260.869.560;-6.739.573.021.778.200; yes; 
file a0051 10.wav ;5.886.813.155.199.760;3.851.914.893.617.020;-24.932.144.059.102.700; yes; 
file a0051 11.wav ;58.251.623.281.734.100;30.246.808.510.638.200;-33.669.261.752.850.200; yes; 
file a0051 12.wav ;43.022.138.134.844.600;3.023.636.363.636.360;-23.136.380.514.700.000; yes; 
file a0051 6.wav ;6.644.136.519.955.990;3.898.696.629.562.470;-3.707.400.439.077.430; yes; 
file a0052 9.wav ;5.005.152.454.743.100;3.060.869.565.217.390;-25.903.825.264.071.100; yes; 
file a0053 6.wav ;4.943.991.867.625.340;30.690.909.090.909.000;-13.186.383.926.152.800; yes; 
file a0053 7.wav ;4.425.397.233.298.990;3.497.142.857.142.850;-6.115.963.766.227.860; yes; 
file a0053 8.wav ;46.417.953.499.973.000;385.6;-2.413.299.824.437.100; yes; 
file a0053 9.wav ;4.394.581.995.928.920;404;-28.193.209.130.797.700; yes; 
file a0055 2.wav ;60.900.304.709.519.100;3.182.484.728.245.100;-5.100.107.665.004.000; yes; 
file a0055 8.wav ;4.648.180.191.690.800;3.067.826.086.956.520;-2.377.284.329.080.140; yes; 
file a0055 9.wav ;49.824.475.943.217.000;3.077.894.736.842.100;-20.997.172.304.276.200; yes; 
file a0055.wav ;59.415.017.042.103.700;34.416.666.666.666.600;-0.08557292781473547; yes; 
file a0056 6.wav ;3.831.684.858.496.070;3.249.777.777.777.770;-0.5253419554850374; yes; 
file a0056 7.wav ;4.619.855.163.551.770;30.476.190.476.190.400;-6.087.081.567.739.700; yes; 
file a0056 8.wav ;4.390.127.122.083.740;35.431.111.111.111.100;-26.199.632.919.291.400; yes; 
