file;total_energy;total_F;total_SFM;speech
145_ch10.wav;4.699.649.552.493.860;5202;-0.2656075979958267;'0'
145_dch01.wav;3.576.259.432.048.150;590;-17.966.286.511.484.500;'0'
145_dch02.wav;36.695.451.807.323.200;590;-17.852.144.998.811.100;'0'
145_dch03.wav;3.675.694.501.277.320;306;-18.873.338.226.255.400;'0'
145_dch04.wav;36.347.650.499.708.900;306;-1.790.179.183.473.570;'0'
145_dch05.wav;3.777.419.892.267.150;590;-22.030.384.003.028.600;'0'
145_dch06.wav;36.035.176.501.358.600;590;-18.985.562.737.791.200;'0'
145_dch07.wav;3.628.268.632.816.410;306;-1.818.828.362.005.660;'0'
145_dch08.wav;36.155.936.181.817.300;590;-19.075.293.741.283.700;'0'
145_dch09.wav;37.568.207.860.460.400;590;-2.332.100.602.982.160;'0'
145_dch10.wav;3.523.569.459.494.060;590;-18.299.385.373.250.400;'0'
145_hch01.wav;34.447.107.232.815.400;344;-0.5211181347757593;'0'
145_hch02.wav;3.557.585.173.838.630;352;-0.5586756472408839;'0'
145_hch03.wav;3.556.895.341.249.810;738;-0.6446330860328686;'0'
145_hch04.wav;3.449.233.041.499.210;348;-0.4936082489899459;'0'
145_hch05.wav;3.505.700.469.013.380;412;-0.6864620685211605;'0'
145_hch06.wav;35.202.611.153.824.600;738;-0.63182176695274;'0'
145_hch07.wav;35.014.824.292.079.700;490;-0.5380927043552196;'0'
145_hch08.wav;35.561.976.012.735.800;500;-0.6084620641985761;'0'
145_hch09.wav;3.657.245.009.380.640;314;-0.5593656113515694;'0'
145_hch10.wav;3.283.930.409.314.950;412;-0.3594043383467101;'0'
145_och01.wav;4.478.264.902.598.490;330;0.0628252625731253;'0'
145_och02.wav;4.567.379.224.973.740;300;0.011850558096334549;'0'
145_och03.wav;45.715.694.284.418.400;300;-0.037961997796228254;'0'
145_och04.wav;45.088.422.405.570.800;316;0.0737486314658551;'0'
145_och05.wav;4.658.558.797.858.520;1298;-0.035174073771679235;'0'
145_och06.wav;45.672.215.090.096.900;412;-0.06999510681433851;'0'
145_och07.wav;4.533.738.560.382.910;412;0.05649868197786456;'0'
145_och08.wav;4.591.646.072.026.870;412;0.03188826456412527;'0'
145_och09.wav;4.677.451.363.454.340;300;0.04952966490423861;'0'
145_och10.wav;4.454.162.557.147.880;300;0.1290050702176096;'0'
145_pch01.wav;3.532.511.848.070.560;458;-0.016219233414722273;'0'
145_pch02.wav;3.621.092.128.345.010;470;-0.0610502957442732;'0'
145_pch03.wav;36.192.116.708.654.700;470;-0.11210400738378049;'0'
145_pch04.wav;3.554.162.431.585.960;470;-0.13851123063939133;'0'
145_pch05.wav;3.854.240.510.863.080;470;-0.20580307292512692;'0'
145_pch06.wav;36.971.680.673.608.600;458;-0.11587673057103225;'0'
145_pch07.wav;3.574.148.879.514.680;470;-0.03887975673844493;'0'
145_pch08.wav;37.344.167.147.902.300;470;-0.13423388389650964;'0'
145_pch09.wav;37.009.832.819.572.200;458;-0.040794708210184445;'0'
145_pch10.wav;3.528.885.983.196.360;458;0.02880794602808797;'0'
146_ch01.wav;49.793.475.336.968.600;3216;-0.08607941034352924;'0'
146_ch02.wav;5.066.407.462.425.810;946;-0.15245534010293413;'0'
146_ch03.wav;50.716.092.278.184.100;1924;-0.08107607839128002;'0'
146_ch04.wav;499.199.001.135.186;4848;-0.08027752262609288;'0'
146_ch05.wav;516.237.912.539.416;1562;-0.08088072888431515;'0'
146_ch06.wav;5.014.099.176.530.250;750;0.015312154209464236;'0'
146_ch07.wav;5.037.078.677.618.810;7210;-0.18107675539674686;'0'
146_ch08.wav;50.379.804.377.852.700;3428;-0.1489472611211036;'0'
146_ch09.wav;5.174.695.742.647.040;4524;-0.12028168029708476;'0'
146_ch10.wav;4.931.434.403.405.850;1422;-0.2687011644990507;'0'
146_dch01.wav;3.723.160.364.639.910;330;-19.394.546.159.783.000;'0'
146_dch02.wav;37.820.992.800.949.600;330;-21.949.105.062.297.000;'0'
146_dch03.wav;3.739.956.188.097.450;330;-22.544.976.088.533.500;'0'
146_dch04.wav;37.302.297.004.895.000;330;-2.092.152.150.171.060;'0'
146_dch05.wav;3.883.230.210.948.070;330;-22.528.898.776.328.300;'0'
146_dch06.wav;37.404.250.354.994.500;330;-216.462.529.777.555;'0'
146_dch07.wav;3.734.974.397.425.620;330;-2.169.023.559.937.000;'0'
146_dch08.wav;37.397.203.762.084.300;330;-2.174.006.330.644.370;'0'
146_dch09.wav;38.370.692.539.750.300;330;-21.634.666.167.828.300;'0'
146_dch10.wav;3.595.170.911.835.980;330;-1.851.957.474.482.080;'0'
146_hch01.wav;3.427.154.392.992.970;342;-0.1931133144827696;'0'
146_hch02.wav;3.490.591.819.271.610;300;-0.24944803426784265;'0'
146_hch03.wav;3.441.802.860.487.140;300;-0.4124622479732277;'0'
146_hch04.wav;3.439.729.439.311.000;342;-0.31155080274711705;'0'
146_hch05.wav;3.462.777.550.244.260;300;-0.31908565792132815;'0'
146_hch06.wav;3.504.466.769.038.820;342;-0.2952719416842268;'0'
146_hch07.wav;34.138.566.931.971.900;342;-0.24503316684360318;'0'
146_hch08.wav;3.387.387.386.370.290;342;-0.34138766328707953;'0'
146_hch09.wav;3.518.400.830.050.290;342;-0.2522320656928711;'0'
146_hch10.wav;3.351.521.059.890.330;340;-0.10996291058258546;'0'
146_och01.wav;4.237.144.241.351.270;300;0.02349153318720123;'0'
146_och02.wav;4.329.543.193.988.240;322;0.012136233181351212;'0'
146_och03.wav;4.249.661.675.695.850;322;0.03534016240373357;'0'
146_och04.wav;4.225.839.539.993.510;322;0.1180797710296891;'0'
146_och05.wav;4.357.807.019.875.990;322;-0.04888566393771962;'0'
146_och06.wav;4.266.480.914.716.530;322;0.007091163884786289;'0'
146_och07.wav;4.289.896.203.790.060;300;0.09876932829061498;'0'
146_och08.wav;4.245.178.825.824.110;310;0.07637085719909821;'0'
146_och09.wav;44.102.256.998.823.300;300;0.04287830556057922;'0'
146_och10.wav;4.189.873.345.516.480;322;0.10340632850965133;'0'
146_pch01.wav;3.456.230.040.143.510;310;-0.13594803892221957;'0'
146_pch02.wav;3.486.591.777.713.540;5948;-0.33396376919437204;'0'
146_pch03.wav;35.562.707.722.651.400;308;-0.414587480632101;'0'
146_pch04.wav;3.464.918.529.420.120;308;-0.24805946788267952;'0'
146_pch05.wav;3.641.806.088.873.580;308;-0.3048934351689679;'0'
146_pch06.wav;35.830.268.449.272.600;308;-0.3373020337650322;'0'
146_pch07.wav;3.458.338.461.079.910;308;-0.3022348281644626;'0'
146_pch08.wav;3.478.912.952.919.950;308;-0.3292248951542863;'0'
146_pch09.wav;36.320.048.659.707.000;308;-0.18552411535184946;'0'
146_pch10.wav;3.560.931.983.067.990;308;-0.1996063631867527;'0'
147_ch01.wav;5.992.268.596.887.140;7234;-0.8768902511728505;'0'
147_ch02.wav;60.671.625.113.980.300;6104;-0.7246743003151284;'0'
147_ch03.wav;6.067.960.576.538.280;6098;-0.7679513068793146;'0'
147_ch04.wav;5.987.936.154.619.150;3904;-0.7921651815729469;'0'
147_ch05.wav;615.855.517.442.642;6104;-0.7277768064287732;'0'
147_ch06.wav;5.944.806.863.492.660;7236;-0.7190350935169048;'0'
147_ch07.wav;61.017.914.823.325.600;3902;-0.9075844953006512;'0'
147_ch08.wav;5.957.976.514.433.480;8922;-0.6366602010241296;'0'
147_ch09.wav;6.164.872.356.064.740;6100;-0.8793532745111325;'0'
147_ch10.wav;5.948.126.154.168.170;6100;-103.793.194.014.694;'0'
147_dch01.wav;3.637.659.211.928.600;394;-11.796.414.103.679.400;'0'
147_dch02.wav;3.716.843.619.049.640;392;-1.296.533.810.823.650;'0'
147_dch03.wav;3.718.793.639.642.550;394;-14.716.212.114.586.200;'0'
147_dch04.wav;36.219.475.469.629.400;394;-13.214.605.261.198.600;'0'
147_dch05.wav;3.851.036.175.575.980;394;-15.281.063.239.429.400;'0'
147_dch06.wav;3.641.476.535.493.300;394;-14.521.253.819.292.700;'0'
147_dch07.wav;365.467.249.295.996;394;-13.886.577.907.764.700;'0'
147_dch08.wav;37.042.247.322.604.100;392;-13.908.257.066.607.500;'0'
147_dch09.wav;3.788.624.742.791.870;394;-14.950.777.691.342.500;'0'
147_dch10.wav;35.147.673.117.284.800;392;-11.630.368.485.943.900;'0'
147_hch01.wav;3.566.460.629.184.360;444;-0.6345757186082611;'0'
147_hch02.wav;3.680.868.339.751.740;326;-0.6101067979362799;'0'
147_hch03.wav;3.597.446.036.626.150;314;-0.7618354976956425;'0'
147_hch04.wav;35.941.859.991.934.100;358;-0.6017844768615511;'0'
147_hch05.wav;3.767.066.640.258.670;326;-0.7830104715648405;'0'
147_hch06.wav;3.507.613.365.127.270;358;-0.7518798499487599;'0'
147_hch07.wav;35.259.105.080.219.800;326;-0.6241342984906623;'0'
147_hch08.wav;3.614.488.608.461.620;358;-0.6827127983382448;'0'
147_hch09.wav;3.714.210.319.732.560;326;-0.7367269645108041;'0'
147_hch10.wav;3.508.608.614.559.460;326;-0.4838466865114681;'0'
147_och01.wav;4.487.784.752.000.840;320;0.13846969815247015;'0'
147_och02.wav;45.688.610.685.702.800;500;0.17620515988342814;'0'
147_och03.wav;4.582.097.652.381.460;320;0.09625887782857481;'0'
147_och04.wav;4.520.758.438.037.380;500;0.19137673461725185;'0'
147_och05.wav;4.683.237.500.345.660;320;0.08841387027962509;'0'
147_och06.wav;45.400.283.754.957.200;500;0.1191342587925714;'0'
147_och07.wav;4.536.522.004.625.320;500;0.17047469474853674;'0'
147_och08.wav;4.536.843.313.546.350;320;0.13663921567221868;'0'
147_och09.wav;46.620.221.471.496.200;444;0.1491191630381914;'0'
147_och10.wav;443.650.848.054.397;314;0.20003604349510698;'0'
147_pch01.wav;33.794.633.690.836.300;310;0.07175869738044605;'0'
147_pch02.wav;3.415.472.441.560.010;460;-0.008301506337542466;'0'
147_pch03.wav;34.672.769.228.164.800;600;-0.04844905228762302;'0'
147_pch04.wav;34.396.619.734.998.700;600;0.037697456027519435;'0'
147_pch05.wav;36.145.832.733.905.600;310;-0.0676545908856913;'0'
147_pch06.wav;34.191.862.470.867.100;352;-0.142847489955387;'0'
147_pch07.wav;3.409.672.640.588.240;600;-0.09985555438244015;'0'
147_pch08.wav;3.481.723.152.074.500;308;-0.029732469714959645;'0'
147_pch09.wav;3.499.164.992.819.230;312;0.003693009724032367;'0'
147_pch10.wav;3.525.847.522.816.960;600;0.028732881404450544;'0'
148_ch01.wav;5.176.394.350.509.450;366;0.1186697732828562;'0'
148_ch02.wav;524.291.314.581.436;346;0.1035890382436837;'0'
148_ch03.wav;5.277.343.995.023.810;4302;0.10254666490384297;'0'
148_ch04.wav;5.185.722.697.294.180;4848;0.16614330426612084;'0'
148_ch05.wav;5.375.828.243.375.260;2732;0.10024179138322795;'0'
148_ch06.wav;5.201.841.087.097.550;4496;0.24425107263876236;'0'
148_ch07.wav;5.217.317.859.396.200;4032;0.07682409607285914;'0'
148_ch08.wav;52.296.263.728.573.100;3566;0.06063766584858567;'0'
148_ch09.wav;53.773.524.207.334.900;346;0.06205050972158155;'0'
148_ch10.wav;5.121.664.644.450.600;6074;-0.011012541504302148;'0'
148_dch01.wav;3.675.106.062.850.620;332;-14.256.914.532.349.700;'0'
148_dch02.wav;37.139.765.194.165.700;396;-15.233.021.424.765.600;'0'
148_dch03.wav;374.233.762.149.564;396;-1.669.917.949.130.960;'0'
148_dch04.wav;3.686.069.549.804.850;332;-144.955.072.666.617;'0'
148_dch05.wav;38.559.958.665.932.100;332;-1.718.558.542.960.860;'0'
148_dch06.wav;366.037.384.444.229;396;-16.436.048.919.651.500;'0'
148_dch07.wav;3.628.079.758.591.370;332;-15.416.592.020.614.500;'0'
148_dch08.wav;36.249.803.601.978.000;332;-15.351.992.070.220.500;'0'
148_dch09.wav;3.815.431.861.110.820;332;-15.904.846.610.671.800;'0'
148_dch10.wav;3.548.042.400.521.600;332;-13.853.185.199.497.400;'0'
148_hch01.wav;3.426.441.666.353.060;466;-0.4205532598780006;'0'
148_hch02.wav;355.024.175.361.195;464;-0.4315571142634377;'0'
148_hch03.wav;3.597.616.884.785.460;304;-0.5780886324018001;'0'
148_hch04.wav;3.470.090.957.251.420;360;-0.4880670811545255;'0'
148_hch05.wav;3.691.585.830.749.690;332;-0.5352870969417073;'0'
148_hch06.wav;35.120.139.424.953.500;334;-0.5466885506901827;'0'
148_hch07.wav;35.287.114.081.183.400;360;-0.4523077398846355;'0'
148_hch08.wav;3.455.142.195.643.750;360;-0.5468810925529278;'0'
148_hch09.wav;363.058.727.201.078;414;-0.44802261662769227;'0'
148_hch10.wav;3.351.907.868.651.640;360;-0.3257442133260607;'0'
148_och01.wav;42.839.718.742.320.400;324;0.006656201545829834;'0'
148_och02.wav;43.365.549.289.009.800;340;0.02605264016434563;'0'
148_och03.wav;4.389.539.708.824.710;310;-0.04436817116603712;'0'
148_och04.wav;43.278.435.230.337.700;308;0.04341926338719569;'0'
148_och05.wav;4.474.739.172.766.360;318;-0.028892493003105233;'0'
148_och06.wav;4.301.746.080.781.250;318;0.04805522647295617;'0'
148_och07.wav;4.324.762.792.809.330;340;0.109743006862632;'0'
148_och08.wav;4.298.719.381.502.640;376;0.05499133672765092;'0'
148_och09.wav;4.472.663.389.485.340;324;0.028755166498695722;'0'
148_och10.wav;4.241.535.541.714.080;500;0.07825858552158019;'0'
148_pch01.wav;3.466.199.080.052.720;1466;0.015119310274851255;'0'
148_pch02.wav;3.493.255.647.879.980;1198;-0.01739732706864854;'0'
148_pch03.wav;3.523.527.290.319.250;734;-0.11798225852490199;'0'
148_pch04.wav;34.461.562.727.808.800;600;-0.004712663776189165;'0'
148_pch05.wav;36.150.229.950.051.500;1198;-0.14125676620915856;'0'
148_pch06.wav;33.864.663.744.909.500;1486;-0.17999677767144878;'0'
148_pch07.wav;3.465.258.817.508.330;600;-0.09156285681704358;'0'
148_pch08.wav;3.565.273.077.614.310;600;-0.051682534739859336;'0'
148_pch09.wav;3.603.007.389.400.350;1198;-0.0533649137352925;'0'
148_pch10.wav;3.379.812.535.020.490;1198;-0.06678530842289031;'0'
149_ch01.wav;5.136.503.085.624.050;2690;0.02327168259401269;'0'
149_ch02.wav;52.166.777.226.944.600;388;0.00987369506076082;'0'
149_ch03.wav;5.266.565.571.284.160;4738;0.017319549433449655;'0'
149_ch04.wav;5.160.935.300.679.820;3706;0.0791772484330517;'0'
149_ch05.wav;5.360.748.163.996.120;8042;-0.011671143818147456;'0'
149_ch06.wav;51.821.959.661.239.700;2188;0.13843246129194503;'0'
149_ch07.wav;5.185.336.742.893.800;4738;-0.028996059026796472;'0'
149_ch08.wav;520.166.995.937.927;9664;-0.02675026063796055;'0'
149_ch09.wav;53.669.996.961.351.600;4508;-0.04224102054187315;'0'
149_ch10.wav;5.089.200.115.386.590;2344;-0.12347229843967686;'0'
149_dch01.wav;36.692.697.675.114.500;330;-20.870.269.036.825.600;'0'
149_dch02.wav;3.749.051.211.328.220;330;-22.338.948.739.756.200;'0'
149_dch03.wav;3.772.154.682.645.890;330;-23.359.609.536.580.200;'0'
149_dch04.wav;37.204.095.822.663.400;330;-21.721.732.054.407.000;'0'
149_dch05.wav;3.897.807.450.605.490;330;-24.061.783.088.453.600;'0'
149_dch06.wav;36.485.183.053.623.800;330;-2.287.984.998.496.970;'0'
149_dch07.wav;3.722.244.783.277.040;330;-2.212.686.001.043.840;'0'
149_dch08.wav;3.746.966.324.895.940;330;-2.192.238.658.855.350;'0'
149_dch09.wav;3.869.648.601.616.490;330;-2.280.929.507.395.680;'0'
149_dch10.wav;3.550.771.201.327.350;330;-19.384.491.396.908.400;'0'
149_hch01.wav;34.904.842.333.563.900;340;-0.5281798876345881;'0'
149_hch02.wav;3.642.476.348.692.930;406;-0.6642226902030136;'0'
149_hch03.wav;3.568.708.473.050.710;738;-0.7260401441293428;'0'
149_hch04.wav;3.564.562.525.471.280;308;-0.5681765698595616;'0'
149_hch05.wav;3.805.991.581.776.030;340;-0.6960667144449141;'0'
149_hch06.wav;3.538.827.843.129.960;706;-0.6413057452581884;'0'
149_hch07.wav;3.552.972.292.012.900;312;-0.5615118812610668;'0'
149_hch08.wav;3.618.960.492.950.750;308;-0.625797912207264;'0'
149_hch09.wav;3.740.342.456.387.440;340;-0.5763991103771889;'0'
149_hch10.wav;34.976.680.538.373.100;340;-0.38666884782404776;'0'
149_och01.wav;4.319.228.864.217.450;338;0.022166108337617698;'0'
149_och02.wav;44.369.261.434.228.000;304;-0.006559748326471715;'0'
149_och03.wav;43.970.235.647.170.700;346;0.014492462412695431;'0'
149_och04.wav;4.362.594.890.153.290;346;0.06164537786969332;'0'
149_och05.wav;44.515.191.223.164.400;326;0.020640994600123003;'0'
149_och06.wav;4.393.843.160.506.120;346;-0.01673250473863843;'0'
149_och07.wav;4.381.152.048.477.330;346;0.10363606100539709;'0'
149_och08.wav;4.396.837.808.135.390;346;0.05386252590736187;'0'
149_och09.wav;4.472.034.864.625.920;350;0.15656659577181128;'0'
149_och10.wav;43.050.987.267.757.300;320;0.1208304643104432;'0'
149_pch01.wav;34.405.408.808.208.200;332;0.11117482651385763;'0'
149_pch02.wav;35.694.885.725.308.200;302;0.017880584715157116;'0'
149_pch03.wav;34.871.934.929.186.000;312;0.019022155630922258;'0'
149_pch04.wav;3.402.727.136.014.810;328;0.20076318763296136;'0'
149_pch05.wav;3.611.995.171.339.800;320;0.016972862272408046;'0'
149_pch06.wav;3.500.934.986.781.630;312;-0.02538169395937554;'0'
149_pch07.wav;34.475.497.695.625.400;312;0.13825382680182702;'0'
149_pch08.wav;3.524.406.105.613.510;320;0.10264096751062249;'0'
149_pch09.wav;36.125.807.962.183.300;312;0.23331083511593895;'0'
149_pch10.wav;3.312.381.190.434.050;326;0.28139085437326794;'0'
14_ch01.wav;51.773.560.657.584.400;8720;0.16114367251791378;'0'
14_ch02.wav;5.275.006.756.503.510;9148;0.1816361698994932;'0'
14_ch03.wav;5.273.949.396.225.230;304;0.20582369310099086;'0'
14_ch04.wav;5.200.852.919.518.850;304;0.2109771255503632;'0'
14_ch05.wav;53.626.252.660.156.200;3408;0.19294524553708206;'0'
14_ch06.wav;5.171.078.325.827.950;304;0.29689151492625915;'0'
14_ch07.wav;52.350.761.175.817.200;8206;0.1662525894313582;'0'
14_ch08.wav;52.239.789.653.558.100;8928;0.18421243695717296;'0'
14_ch09.wav;5.389.078.656.437.600;346;0.1881624951180761;'0'
14_ch10.wav;5.124.863.404.543.900;346;0.11707963093834252;'0'
14_dch01.wav;3.500.978.268.535.500;526;-13.858.621.511.522.700;'0'
14_dch02.wav;35.400.395.269.202.200;526;-15.574.910.693.377.400;'0'
14_dch03.wav;349.663.842.517.385;526;-14.742.577.023.442.200;'0'
14_dch04.wav;3.540.172.310.869.630;332;-11.490.388.860.868.400;'0'
14_dch05.wav;3.645.946.558.814.970;526;-18.145.999.853.901.900;'0'
14_dch06.wav;3.447.649.730.385.520;392;-146.221.723.668.242;'0'
14_dch07.wav;3.588.731.467.106.470;332;-13.211.800.587.412.300;'0'
14_dch08.wav;3.544.245.592.361.450;332;-11.961.186.401.718.000;'0'
14_dch09.wav;3.592.525.058.260.270;392;-1.705.435.858.123.810;'0'
14_dch10.wav;33.649.065.639.088.700;392;-12.253.419.897.116.400;'0'
14_hch01.wav;47.642.861.650.374.700;316;-0.4546640912580194;'0'
14_hch02.wav;48.875.896.254.212.900;332;-0.5426110966502463;'0'
14_hch03.wav;48.835.046.681.268.000;352;-0.633868679258916;'0'
14_hch04.wav;48.299.853.055.619.900;500;-0.4666700512000213;'0'
14_hch05.wav;49.494.024.085.922.300;500;-0.7287088684079095;'0'
14_hch06.wav;4.817.377.666.392.370;500;-0.5350027840889111;'0'
14_hch07.wav;4.823.069.347.948.050;312;-0.5222374823281273;'0'
14_hch08.wav;4.832.199.394.108.530;490;-0.6062652034916148;'0'
14_hch09.wav;4.938.600.205.332.400;590;-0.6046468614042013;'0'
14_hch10.wav;474.195.548.360.119;500;-0.33341427446886646;'0'
14_och01.wav;4.649.400.094.718.730;300;-0.06515120209808305;'0'
14_och02.wav;47.389.611.987.763.100;324;-0.07206025554448847;'0'
14_och03.wav;4.756.892.959.791.120;324;-0.09168995567762976;'0'
14_och04.wav;4.718.408.381.040.610;322;-0.044740804399299436;'0'
14_och05.wav;4.817.027.573.659.080;342;-0.08549499646759949;'0'
14_och06.wav;4.721.208.293.668.880;386;-0.12280049755679917;'0'
14_och07.wav;4.721.153.414.418.740;386;-0.04230865655140809;'0'
14_och08.wav;4.728.388.202.146.890;386;-0.05229725198696979;'0'
14_och09.wav;48.493.384.197.801;344;-0.0404914975417799;'0'
14_och10.wav;4.624.784.811.402.240;386;0.0015485882765442752;'0'
14_pch01.wav;38.040.327.204.198.300;312;-0.22025902136216163;'0'
14_pch02.wav;37.780.710.913.010.000;312;-0.2604793945546582;'0'
14_pch03.wav;3.872.107.377.417.440;312;-0.3535651116693151;'0'
14_pch04.wav;3.784.238.981.159.520;312;-0.2578063767962936;'0'
14_pch05.wav;4.357.209.976.742.370;312;-0.3696905321120464;'0'
14_pch06.wav;4.284.037.895.637.180;312;-0.4807602310377414;'0'
14_pch07.wav;44.410.439.436.187.100;312;-0.3351486319228979;'0'
14_pch08.wav;3.785.894.747.656.580;312;-0.24538523396724624;'0'
14_pch09.wav;4.075.383.796.977.800;312;-0.26662261654152974;'0'
14_pch10.wav;3.923.650.160.148.520;312;-0.2218092744296798;'0'
150_ch01.wav;4.711.351.627.927.020;2636;-0.031146247663326455;'0'
150_ch02.wav;4.808.461.144.579.020;2256;-0.035474507168455634;'0'
150_ch03.wav;48.244.211.124.692.600;4310;0.04594645604327759;'0'
150_ch04.wav;4.738.895.847.478.830;9474;0.004852948891365489;'0'
150_ch05.wav;4.898.158.047.677.450;1302;0.039674181211774406;'0'
150_ch06.wav;4.709.769.137.631.440;1494;0.13544882152569837;'0'
150_ch07.wav;47.592.126.749.933.600;1536;-0.09884572234996804;'0'
150_ch08.wav;477.971.098.362.653;422;-0.0517053081985552;'0'
150_ch09.wav;4.921.757.825.487.030;2744;-0.04799833462727634;'0'
150_ch10.wav;4.679.008.086.214.430;2636;-0.1870954942214065;'0'
150_dch01.wav;3.615.679.413.650.690;330;-212.875.770.309.074;'0'
150_dch02.wav;36.942.246.345.263.900;330;-22.405.178.181.109.500;'0'
150_dch03.wav;3.685.158.680.720.580;330;-22.927.826.365.647.600;'0'
150_dch04.wav;3.594.418.215.823.890;330;-19.687.265.290.561.500;'0'
150_dch05.wav;37.849.671.344.091.700;330;-24.807.064.776.807.300;'0'
150_dch06.wav;3.634.721.011.408.470;330;-2.238.345.211.527.840;'0'
150_dch07.wav;3.595.289.268.890.360;330;-2.094.219.925.504.290;'0'
150_dch08.wav;36.167.174.422.030.100;330;-20.877.637.922.840.500;'0'
150_dch09.wav;3.705.857.462.193.310;330;-22.859.410.408.541.100;'0'
150_dch10.wav;3.505.858.448.961.520;330;-19.331.410.723.558.900;'0'
150_hch01.wav;35.718.299.126.202.300;310;-0.33556221782143875;'0'
150_hch02.wav;370.721.644.351.086;328;-0.33777923468435544;'0'
150_hch03.wav;3.620.543.992.852.400;326;-0.43081080745089656;'0'
150_hch04.wav;35.677.777.543.437.500;326;-0.3058824839929345;'0'
150_hch05.wav;3.718.984.095.770.160;310;-0.38042743502712656;'0'
150_hch06.wav;3.470.704.728.728.530;308;-0.4291669080557745;'0'
150_hch07.wav;35.779.460.967.855.000;326;-0.28779286195516585;'0'
150_hch08.wav;3.607.910.776.864.230;308;-0.3822635042535284;'0'
150_hch09.wav;37.787.892.902.761.000;310;-0.2830603292781029;'0'
150_hch10.wav;3.367.366.535.141.450;308;-0.1674950502902988;'0'
150_och01.wav;453.693.287.139.444;344;0.01404425135464918;'0'
150_och02.wav;467.471.037.677.935;302;-0.024055536834725087;'0'
150_och03.wav;4.603.837.037.134.810;318;0.01989152597057518;'0'
150_och04.wav;4.653.166.399.130.580;318;-0.06756397582128991;'0'
150_och05.wav;4.691.860.193.044.050;320;0.03186924803131917;'0'
150_och06.wav;4.617.306.694.546.110;312;-0.050141618389733994;'0'
150_och07.wav;45.966.849.060.001.500;318;0.04987141338741601;'0'
150_och08.wav;46.602.053.399.174.400;318;-0.05418060360862858;'0'
150_och09.wav;4.741.437.696.982.660;312;0.08688869686333583;'0'
150_och10.wav;45.417.836.154.644.200;318;-0.014874002346255563;'0'
150_pch01.wav;344.615.494.653.548;330;0.057832787336661036;'0'
150_pch02.wav;3.371.220.891.397.960;302;0.05920922489877925;'0'
150_pch03.wav;34.666.611.990.120.400;302;-0.1226517345909694;'0'
150_pch04.wav;33.388.382.386.687.100;302;0.002744144364150871;'0'
150_pch05.wav;3.595.082.465.868.000;330;-0.0036431721978621907;'0'
150_pch06.wav;3.360.399.617.850.150;2840;-0.06813831716117079;'0'
150_pch07.wav;33.816.856.880.823.600;302;-0.026244311103045436;'0'
150_pch08.wav;3.347.131.119.160.280;302;0.007910173310396605;'0'
150_pch09.wav;3.494.215.207.372.830;330;0.045003513058074755;'0'
150_pch10.wav;3.258.565.467.506.240;302;0.16343283284548896;'0'
151_ch01.wav;5.267.637.846.743.300;302;0.10429923149643062;'0'
151_ch02.wav;5.341.635.765.937.410;300;0.09162642353554132;'0'
151_ch03.wav;5.381.788.583.867.660;300;0.06311268992834636;'0'
151_ch04.wav;5.284.865.475.444.380;300;0.14274004188867007;'0'
151_ch05.wav;5.459.345.910.465.800;300;0.07356141582998656;'0'
151_ch06.wav;53.182.842.199.570.300;300;0.0915253425301431;'0'
151_ch07.wav;5.324.801.309.816.910;300;0.0828013097544803;'0'
151_ch08.wav;53.283.890.551.824.600;300;0.08208317316544592;'0'
151_ch09.wav;5.490.181.036.893.840;300;0.08370455579095303;'0'
151_ch10.wav;5.214.616.765.031.710;300;0.0690920842560704;'0'
151_dch01.wav;3.651.967.540.368.530;392;-18.692.591.788.652.100;'0'
151_dch02.wav;3.716.697.405.343.590;392;-1.859.333.009.205.590;'0'
151_dch03.wav;3.724.790.220.516.260;592;-18.886.086.630.655.100;'0'
151_dch04.wav;3.672.158.622.174.200;370;-17.220.860.304.212.200;'0'
151_dch05.wav;3.865.712.199.305.300;592;-23.627.712.187.793.900;'0'
151_dch06.wav;3.658.398.182.920.610;592;-2.004.851.456.972.810;'0'
151_dch07.wav;36.722.133.535.656.200;592;-1.769.707.446.665.140;'0'
151_dch08.wav;3.637.176.367.008.440;370;-18.639.871.274.229.200;'0'
151_dch09.wav;3.804.072.267.096.130;592;-24.273.154.784.372.900;'0'
151_dch10.wav;3.530.167.329.528.230;592;-18.701.111.619.447.800;'0'
151_hch01.wav;353.077.980.110.802;382;-0.10458297599083857;'0'
151_hch02.wav;3.610.852.207.083.070;342;-0.14796448191464467;'0'
151_hch03.wav;3.569.780.991.332.730;464;-0.2621691029645502;'0'
151_hch04.wav;352.623.992.778.468;346;-0.10633843100347475;'0'
151_hch05.wav;3.715.809.334.694.770;382;-0.19445319360869137;'0'
151_hch06.wav;3.577.258.963.858.160;342;-0.22533828754179336;'0'
151_hch07.wav;36.391.187.401.025.700;370;-0.12698617596084413;'0'
151_hch08.wav;35.416.170.268.698.000;346;-0.18402886380376052;'0'
151_hch09.wav;37.219.666.783.490.800;370;-0.08397057920769294;'0'
151_hch10.wav;3.421.967.032.069.980;370;-0.013286844713266119;'0'
151_och01.wav;4.130.439.060.162.790;448;-0.46698078546896565;'0'
151_och02.wav;4.230.712.402.447.190;448;-0.5158459822152778;'0'
151_och03.wav;4.226.700.506.665.980;448;-0.6107792966817419;'0'
151_och04.wav;4.196.469.801.667.790;348;-0.44043410890381185;'0'
151_och05.wav;42.466.333.524.271.500;448;-0.6826671656785488;'0'
