audio;answer;do
12_listens3-audio-30-05-2014-10_16_01.wav;;1
12_listens3-audio-30-05-2014-10_31_03.wav;;1
12_listens3-audio-30-05-2014-10_45_40.wav;;1
12_listens3-audio-30-05-2014-12_27_48.wav;;1
12_listens3-audio-30-05-2014-12_32_49.wav;;1
12_listens3-audio-30-05-2014-12_37_50.wav;;1
12_listens3-audio-30-05-2014-13_17_54.wav;;1
12_listens3-audio-30-05-2014-13_22_55.wav;;1
12_listens3-audio-30-05-2014-19_11_42.wav;;1
12_listens3-audio-30-05-2014-19_46_46.wav;;1
12_listens3-audio-31-05-2014-03_13_10.wav;;1
12_listens3-audio-31-05-2014-03_28_12.wav;;1
12_listens3-audio-31-05-2014-03_38_13.wav;;1
12_listens3-audio-31-05-2014-03_58_16.wav;;1
12_listens3-audio-31-05-2014-04_03_16.wav;;1
12_listens3-audio-31-05-2014-04_08_17.wav;;1
12_listens3-audio-31-05-2014-09_05_55.wav;;1
