gebruiker;Dag;Tijd;opnamenaam;id;gesprek;gezongen;tv;stilte;muziek;skype;Energy;F;SFM;ruimgesproken;Dataset1;Dataset2;Data3
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 18-30.mp3;18;0;0;0;0;0;0;43,81834148;440,2341582;-2,348259146;0;;0;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 19-30.mp3;19;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 20-30.mp3;20;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 21-30.mp3;21;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 22-30.mp3;22;0;1;0;1;0;0;;;;1;;;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 23-30.mp3;23;0;1;0;1;0;0;47,75249655;978,6400951;-2,033179967;1;;;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 24-30.mp3;24;0;0;1;0;0;0;49,26341726;308,1337508;-6,259627144;1;;;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 25-30.mp3;25;0;0;0;0;0;0;38,08472453;303,1798532;-2,148638367;0;;0;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 26-30.mp3;26;0;0;0;0;0;0;40,19830639;300,7728679;-2,205290496;0;;0;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 27-30.mp3;27;0;0;0;0;0;0;37,85681727;301,2975045;-2,365879182;0;;0;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 28-30.mp3;28;0;0;0;0;0;0;42,69458828;300,1711216;-1,928132204;0;;0;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 29-30.mp3;29;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_23_37;3 - audio_01-06-2014_12_23_37 30-30.mp3;30;0;0;0;0;0;0;37,58063825;300,816917;-2,331985983;0;;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 01-30.mp3;1;0;0;0;0;0;0;34,42192787;319,7955828;-2,225384479;0;;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 02-30.mp3;2;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 03-30.mp3;3;0;0;0;0;0;0;48,95559506;301,6996366;-5,143085799;0;;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 04-30.mp3;4;0;0;0;0;0;0;58,54384448;327,9517433;-5,405493642;0;;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 05-30.mp3;5;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 06-30.mp3;6;0;0;0;0;0;0;60,24671318;299,990575;-5,182545814;0;;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 07-30.mp3;7;0;0;0;0;0;0;61,67370336;299,9705395;-2,312043881;0;;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 08-30.mp3;8;0;0;0;0;0;0;42,78878121;300,0708306;-4,25035623;0;;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 09-30.mp3;9;0;0;0;0;0;0;41,03905415;301,5991036;-1,874193898;0;;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 10-30.mp3;10;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 11-30.mp3;11;0;0;0;0;0;0;37,17324194;344,0986028;-2,17944605;0;;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 12-30.mp3;12;0;0;0;0;0;0;37,39781994;301,5991036;-2,61256589;0;0;0;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 13-30.mp3;13;0;0;1;0;0;0;50,91870137;300,2714127;-3,043331179;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 14-30.mp3;14;0;0;1;0;0;0;57,46593268;300,7728679;-3,762261944;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 15-30.mp3;15;0;0;1;0;0;0;58,62498358;301,3980375;-4,05025475;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 16-30.mp3;16;0;0;1;0;0;0;;;;1;;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 17-30.mp3;17;0;0;1;0;0;0;;;;1;;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 18-30.mp3;18;0;0;1;0;0;0;57,58052792;299,990575;-3,489853493;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 19-30.mp3;19;0;0;1;0;0;0;56,37808187;300,873159;-4,549476355;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 20-30.mp3;20;0;0;1;0;0;0;54,74456876;300,1711216;-3,309156535;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 21-30.mp3;21;0;0;1;0;0;0; ;;;1;;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 22-30.mp3;22;0;0;1;0;0;0;60,36447619;329,4561091;-3,756868098;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 23-30.mp3;23;0;0;1;0;0;0;60,73174885;301,0737411;-4,150653902;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 24-30.mp3;24;0;0;1;0;0;0;;;;1;;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 25-30.mp3;25;0;0;1;0;0;0;;;;1;;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 26-30.mp3;26;0;0;1;0;0;0;60,4516067;300,4719948;-4,109703962;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 27-30.mp3;27;0;0;1;0;0;0;57,8981206;299,990575;-4,109969951;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 28-30.mp3;28;0;0;1;0;0;0;58,87305019;301,0737411;-3,587355475;1;0;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 29-30.mp3;29;0;0;1;0;0;0;;;;1;;;
listens3;01/06/14;12_28_37;3 - audio_01-06-2014_12_28_37 30-30.mp3;30;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 01-30.mp3;1;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 02-30.mp3;2;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 03-30.mp3;3;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 04-30.mp3;4;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 05-30.mp3;5;0;0;0;1;0;1;;;;1;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 06-30.mp3;6;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 07-30.mp3;7;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 08-30.mp3;8;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 09-30.mp3;9;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 10-30.mp3;10;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 11-30.mp3;11;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 12-30.mp3;12;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 13-30.mp3;13;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 14-30.mp3;14;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 15-30.mp3;15;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 16-30.mp3;16;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 17-30.mp3;17;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 18-30.mp3;18;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 19-30.mp3;19;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 20-30.mp3;20;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 21-30.mp3;21;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 22-30.mp3;22;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 23-30.mp3;23;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 24-30.mp3;24;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 25-30.mp3;25;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 26-30.mp3;26;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 27-30.mp3;27;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 28-30.mp3;28;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 29-30.mp3;29;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_33_38;3 - audio_01-06-2014_12_33_38 30-30.mp3;30;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 01-30.mp3;1;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 02-30.mp3;2;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 03-30.mp3;3;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 04-30.mp3;4;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 05-30.mp3;5;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 06-30.mp3;6;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 07-30.mp3;7;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 08-30.mp3;8;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 09-30.mp3;9;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 10-30.mp3;10;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 11-30.mp3;11;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 12-30.mp3;12;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 13-30.mp3;13;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 14-30.mp3;14;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 15-30.mp3;15;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 16-30.mp3;16;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 17-30.mp3;17;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 18-30.mp3;18;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 19-30.mp3;19;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 20-30.mp3;20;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 21-30.mp3;21;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 22-30.mp3;22;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 23-30.mp3;23;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 24-30.mp3;24;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 25-30.mp3;25;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 26-30.mp3;26;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 27-30.mp3;27;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 28-30.mp3;28;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 29-30.mp3;29;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_38_38;3 - audio_01-06-2014_12_38_38 30-30.mp3;30;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 01-30.mp3;1;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 02-30.mp3;2;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 03-30.mp3;3;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 04-30.mp3;4;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 05-30.mp3;5;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 06-30.mp3;6;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 07-30.mp3;7;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 08-30.mp3;8;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 09-30.mp3;9;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 10-30.mp3;10;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 11-30.mp3;11;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 12-30.mp3;12;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 13-30.mp3;13;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 14-30.mp3;14;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 15-30.mp3;15;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 16-30.mp3;16;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 17-30.mp3;17;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 18-30.mp3;18;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 19-30.mp3;19;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 20-30.mp3;20;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 21-30.mp3;21;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 22-30.mp3;22;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 23-30.mp3;23;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 24-30.mp3;24;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 25-30.mp3;25;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 26-30.mp3;26;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 27-30.mp3;27;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 28-30.mp3;28;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 29-30.mp3;29;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_43_38;3 - audio_01-06-2014_12_43_38 30-30.mp3;30;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 01-30.mp3;1;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 02-30.mp3;2;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 03-30.mp3;3;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 04-30.mp3;4;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 05-30.mp3;5;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 06-30.mp3;6;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 07-30.mp3;7;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 08-30.mp3;8;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 09-30.mp3;9;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 10-30.mp3;10;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 11-30.mp3;11;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 12-30.mp3;12;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 13-30.mp3;13;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 14-30.mp3;14;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 15-30.mp3;15;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 16-30.mp3;16;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 17-30.mp3;17;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 18-30.mp3;18;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 19-30.mp3;19;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 20-30.mp3;20;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 21-30.mp3;21;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 22-30.mp3;22;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 23-30.mp3;23;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 24-30.mp3;24;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 25-30.mp3;25;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 26-30.mp3;26;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 27-30.mp3;27;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 28-30.mp3;28;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 29-30.mp3;29;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_48_39;3 - audio_01-06-2014_12_48_39 30-30.mp3;30;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 01-30.mp3;1;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 02-30.mp3;2;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 03-30.mp3;3;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 04-30.mp3;4;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 05-30.mp3;5;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 06-30.mp3;6;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 07-30.mp3;7;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 08-30.mp3;8;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 09-30.mp3;9;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 10-30.mp3;10;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 11-30.mp3;11;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 12-30.mp3;12;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 13-30.mp3;13;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 14-30.mp3;14;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 15-30.mp3;15;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 16-30.mp3;16;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 17-30.mp3;17;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 18-30.mp3;18;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 19-30.mp3;19;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 20-30.mp3;20;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 21-30.mp3;21;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 22-30.mp3;22;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 23-30.mp3;23;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 24-30.mp3;24;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 25-30.mp3;25;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 26-30.mp3;26;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 27-30.mp3;27;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 28-30.mp3;28;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 29-30.mp3;29;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_53_39;3 - audio_01-06-2014_12_53_39 30-30.mp3;30;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 01-30.mp3;1;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 02-30.mp3;2;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 03-30.mp3;3;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 04-30.mp3;4;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 05-30.mp3;5;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 06-30.mp3;6;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 07-30.mp3;7;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 08-30.mp3;8;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 09-30.mp3;9;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 10-30.mp3;10;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 11-30.mp3;11;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 12-30.mp3;12;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 13-30.mp3;13;0;0;0;0;0;0;;;;0;;;
